path_rank,short_range_rank,c7_rank,path_mode,k_b_label,m_label,k_t_label,ac1_pattern,bc1_pattern,ac2_pattern,bc2_pattern,ac7_first_pattern,bc7_first_pattern,ac7_second_pattern,bc7_second_pattern,ac7_second_conjugated,bc7_second_conjugated,overall_rmse_meV,gamma_end_max_abs_delta_meV,k_b_window_rmse_meV,m_window_rmse_meV,k_t_window_rmse_meV,rowwise_sum_rmse_meV,valley_window_gap_meV
15,3,8,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,True,9.569045188615094,7.105427357601002e-15,14.930523742450562,4.232415879115923,15.72181281584606,16.574072446603854,0.7912890733954985
16,3,8,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,True,9.569045188615094,7.105427357601002e-15,15.72181281584605,4.232415879115923,14.930523742450568,16.574072446603854,0.7912890733954825
17,3,3,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,False,9.569297556173382,0.009412696146444688,14.922241026183805,3.6353484009113863,16.02529925554143,16.57450956003699,1.1030582293576252
15,6,17,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,True,9.569977986397264,7.105427357601002e-15,14.929656643182176,7.437505005273611,15.903520046833648,16.57568809975576,0.9738634036514728
16,6,17,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,True,9.569977986397264,7.105427357601002e-15,15.90352004683364,7.437505005273611,14.929656643182183,16.57568809975576,0.9738634036514568
17,4,11,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,cyc,cyc,cyc,anti,True,True,9.570342354665323,0.005143839142839113,15.05817522550179,5.18381619378352,16.022375354032402,16.576319204108703,0.9642001285306119
1,5,3,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,anti,cyc,anti,cyc,cyc,anti,anti,True,False,9.571481986981047,0.048561145322945976,18.00745135762488,7.165105307320004,15.389884365796519,16.578293105181483,2.6175669918283617
10,4,6,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,cyc,cyc,anti,cyc,anti,anti,False,True,9.57205189731842,0.005641762250299109,15.112247533199533,3.9276467297844357,14.913484913077454,16.579280218841575,0.19876262012207846
18,4,19,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,anti,cyc,cyc,anti,True,True,9.572313552410685,0.01533497303401532,15.978492916102487,2.0281384776886666,15.035529703996056,16.57973341875544,0.9429632121064309
18,4,9,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,True,9.572776504705905,0.009787974560470758,16.238086014362942,6.817107792777669,15.036916235869704,16.580535275652238,1.201169778493238
10,3,6,exclusive_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,False,True,9.574010696883738,0.005281126826663041,14.991877032552194,3.9207546266821125,14.962624950151316,16.582672959210544,0.02925208240087862
17,4,15,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,cyc,cyc,cyc,anti,False,True,9.574785798009966,0.005746600205007724,15.097586283188184,5.4724454837621925,16.142324756639134,16.584015473742177,1.0447384734509502
3,5,3,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,anti,cyc,anti,cyc,cyc,anti,anti,True,False,9.576006771609482,1.0658141036401503e-14,15.399083969556235,7.2405168699285865,18.07538748821476,16.58613026205124,2.676303518658523
4,5,3,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,anti,cyc,anti,cyc,cyc,anti,anti,True,False,9.576006771609482,1.0658141036401503e-14,18.07538748821475,7.2405168699285865,15.399083969556242,16.58613026205124,2.676303518658509
5,4,9,exclusive_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,True,9.576395189568453,0.059462595106985816,15.36154610975074,6.470300048001485,15.717101570059235,16.58680302169075,0.3555554603084943
13,3,2,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,True,9.576959742465808,0.011783021530309412,14.920008575213876,3.8317743005921194,15.92737000383757,16.587780855992527,1.0073614286236943
14,6,17,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,True,9.577695842029298,0.012125701076818984,15.837421409888957,7.516948093689051,14.851645395708333,16.589055817835924,0.9857760141806242
18,4,14,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,False,9.57771479631603,0.011892576503147012,16.24060469372397,6.933682338358093,15.037839525772307,16.589088647623566,1.2027651679516627
13,3,3,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,False,9.577849644218675,0.009412696146444688,14.919233427599623,3.761050092987907,16.02529925554143,16.58932221104224,1.1060658279418067
20,3,3,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,False,9.578477754650084,7.105427357601002e-15,15.900077254957269,3.69597226428326,14.948552150817646,16.590410130222207,0.9515251041396233
19,3,3,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,False,9.578477754650086,7.105427357601002e-15,14.948552150817639,3.69597226428326,15.900077254957278,16.590410130222207,0.9515251041396393
13,4,5,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,anti,cyc,anti,anti,True,False,9.578650646221146,0.0065064240113592575,14.923679440845778,2.303325966164153,16.248378480662726,16.590709587207485,1.3246990398169487
18,3,3,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,False,9.5795756472344,0.04766338265810788,15.964118703509776,3.7309876145405103,14.90970727988965,16.592311735959495,1.0544114236201256
17,4,9,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,True,9.580983645943599,0.049117444260055265,15.010992267979903,6.76152393034448,16.219109185975913,16.594750461260816,1.2081169179960103
7,4,12,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,True,9.582853686768573,7.105427357601002e-15,15.497566478518785,6.491489355484315,15.724690944439393,16.597989466981897,0.22712446592060864
8,4,12,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,True,9.582853686768573,7.105427357601002e-15,15.72469094443939,6.491489355484315,15.497566478518793,16.5979894669819,0.2271244659205962
14,2,8,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,anti,anti,True,True,9.58315281780557,0.030895005265634268,15.546958071150305,4.256143169432365,15.09038494792915,16.598507577136097,0.45657312322115473
15,6,18,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,True,True,9.583185395732045,7.105427357601002e-15,14.935565687675975,7.74567628233629,15.944349853998,16.59856400375996,1.008784166322025
16,6,18,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,True,True,9.583185395732047,7.105427357601002e-15,15.94434985399799,7.74567628233629,14.935565687675982,16.59856400375996,1.0087841663220072
14,3,2,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,True,9.583639371168367,0.046115191216166806,15.86188773396178,3.816031367413691,14.924231866450011,16.599350312281057,0.9376558675117685
13,2,8,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,cyc,cyc,anti,anti,True,True,9.58434274031775,0.022655174876923923,15.084850279245368,4.29355968967767,15.6048536112555,16.600568583384266,0.5200033320101323
6,4,12,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,True,9.584475543557001,0.06417719939422994,15.679342254541927,6.641919019293986,15.54295491144518,16.600798605342057,0.1363873430967466
13,4,16,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,False,9.584659807699602,0.04035210710434711,15.869272567296553,7.453154583560379,16.099357525211733,16.601117760199052,0.2300849579151798
15,3,2,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,True,9.58493380195133,1.0658141036401503e-14,14.929327293230397,3.7812415372770234,15.79274617825939,16.60159233216403,0.8634188850289934
16,3,2,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,True,9.58493380195133,1.0658141036401503e-14,15.79274617825938,3.7812415372770234,14.929327293230402,16.60159233216403,0.8634188850289775
14,3,3,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,False,9.585059818845654,0.046381197001387875,15.964118703509776,3.7309876145405103,14.92554932402769,16.601810599827612,1.0385693794820856
14,4,16,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,False,9.58530837803534,0.014009368418928858,16.119309210861974,7.415696533737215,15.881152352381891,16.60224111697283,0.2381568584800835
19,4,9,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,True,9.585555026409622,7.105427357601002e-15,15.05973977883411,6.8190417472590275,16.216586694877382,16.602668324488697,1.1568469160432713
20,4,9,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,True,9.585555026409622,7.105427357601002e-15,16.21658669487737,6.8190417472590275,15.059739778834121,16.602668324488697,1.15684691604325
13,4,4,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,anti,cyc,anti,anti,False,False,9.585619117226768,0.006012788129794444,14.926521347440994,1.8109301626087475,16.366852562710676,16.602779333040292,1.4403312152696817
9,4,6,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,cyc,cyc,anti,cyc,anti,anti,False,True,9.586061834126106,0.01794237965047074,14.932932627601577,3.888433091416618,15.125518219288635,16.603546141203314,0.1925855916870578
17,4,14,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,False,9.58651273395777,0.04468562147391708,15.01180386937822,6.878355749779834,16.223485242095503,16.60432712262088,1.2116813727172833
12,4,6,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,cyc,cyc,anti,cyc,anti,anti,False,True,9.586567996990219,7.105427357601002e-15,14.96150379777185,3.930790829961568,15.119891099051394,16.604422841000865,0.15838730127954292
11,4,6,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,cyc,cyc,anti,cyc,anti,anti,False,True,9.586567996990219,7.105427357601002e-15,15.119891099051385,3.930790829961568,14.961503797771856,16.60442284100086,0.1583873012795287
15,3,3,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,False,9.58672152274531,7.105427357601002e-15,14.93052374453502,3.69597226428326,15.900077254957278,16.604688755408954,0.9695535104222586
16,3,3,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,False,9.58672152274531,7.105427357601002e-15,15.900077254957269,3.69597226428326,14.930523744535028,16.604688755408954,0.9695535104222408
15,2,8,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,cyc,cyc,anti,anti,True,True,9.587236739734518,7.105427357601002e-15,15.096781765997035,4.232416000185265,15.477585863899595,16.605581137411182,0.3808040979025602
16,2,8,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,anti,anti,True,True,9.587236739734518,7.105427357601002e-15,15.477585863899586,4.232416000185265,15.096781765997044,16.605581137411182,0.38080409790254244
9,3,6,exclusive_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,False,True,9.587794364879016,0.025121755015270253,14.988189294742151,3.895310844931968,15.007927657762774,16.60654697249303,0.019738363020623595
11,3,6,duplicated_150,K_2b1+b2,M_b1,K_b1+2b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,False,True,9.588084397055244,7.105427357601002e-15,15.005686282001246,3.930790829961556,15.014034681755152,16.607049322958087,0.008348399753906222
12,3,6,duplicated_150,K_b1+2b2,M_b1,K_2b1+b2,cyc,cyc,anti,cyc,anti,cyc,anti,anti,False,True,9.588084397055244,7.105427357601002e-15,15.014034681755145,3.930790829961556,15.005686282001253,16.607049322958087,0.00834839975389201
19,4,11,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,cyc,cyc,cyc,anti,True,True,9.588290221572377,1.0658141036401503e-14,15.08121877505586,5.289084738412466,15.900222571677388,16.607405821479205,0.8190037966215282
20,4,11,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,cyc,anti,True,True,9.588290221572379,1.0658141036401503e-14,15.900222571677377,5.289084738412466,15.081218775055868,16.607405821479208,0.8190037966215087
13,6,20,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,False,False,9.589767496433927,0.0064285870542128976,14.906437324502278,7.337413198593644,15.784683767985811,16.609964536596152,0.8782464434835333
14,6,18,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,anti,cyc,cyc,anti,anti,cyc,anti,cyc,True,True,9.59042889027333,0.013223955836611623,15.877292019890515,7.828327634213563,14.855987978696161,16.611110104329814,1.0213040411943535
19,4,14,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,False,9.591017772553391,1.7763568394002505e-14,15.059739795064274,6.935059052030494,16.216586768272055,16.612130078358557,1.1568469732077808
20,4,14,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,False,9.591017772553391,1.7763568394002505e-14,16.216586768272045,6.935059052030494,15.059739795064282,16.612130078358554,1.156846973207763
14,2,16,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,9.591328829562766,0.013839578433305633,15.847008569773557,7.4066464078140655,16.538181278992827,16.612668844902846,0.6911727092192699
17,3,8,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,True,9.592755098532747,0.010195376950125734,14.956071760458405,4.186688760042499,15.853588743561682,16.615139215224108,0.8975169831032765
13,2,16,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,9.593158150527787,0.0571990324616074,16.52365731057176,7.447022073073245,15.847488862346205,16.615837321757606,0.676168448225555
1,5,8,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,anti,cyc,anti,cyc,cyc,anti,anti,True,True,9.593410656460971,0.05302265958160035,18.007130072975016,6.915935921603028,15.316755056731258,16.616274674863096,2.690375016243758
14,2,3,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,anti,anti,True,False,9.593654240688446,0.027067244578308447,15.751971471766552,3.7150088959746626,15.091398461139164,16.616696575121008,0.6605730106273882
19,4,15,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,cyc,cyc,cyc,anti,False,True,9.593795045273248,7.105427357601002e-15,15.119891285745346,5.5712888327444885,16.00411412257616,16.616940455815822,0.884222836830812
20,4,15,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,cyc,anti,False,True,9.593795045273248,7.105427357601002e-15,16.004114122576148,5.5712888327444885,15.119891285745357,16.616940455815822,0.8842228368307907
18,4,11,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,cyc,anti,True,True,9.594096709884289,0.017800880590574053,15.968679191168171,5.303665910117966,15.026101618552339,16.61746295424899,0.9425775726158321
7,4,9,duplicated_150,K_-b1+b2,M_b1+b2,K_b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,True,9.594639841018648,7.105427357601002e-15,15.35950761363135,6.491489314395655,15.762778045828515,16.618403684968875,0.4032704321971643
8,4,9,duplicated_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,True,9.59463984101865,7.105427357601002e-15,15.76277804582851,6.491489314395655,15.35950761363136,16.618403684968875,0.4032704321971501
15,4,16,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,False,9.594672154901863,7.105427357601002e-15,15.879394712531052,7.415480587816943,16.100469416974303,16.618459654256394,0.22107470444325017
16,4,16,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,False,9.594672154901863,7.105427357601002e-15,16.100469416974292,7.415480587816943,15.879394712531061,16.618459654256394,0.22107470444323063
13,2,3,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,cyc,cyc,anti,anti,True,False,9.59489222558919,0.020585077696043896,15.084272403124702,3.7623524374304504,15.813626291855753,16.6188408278681,0.7293538887310511
2,5,5,exclusive_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,anti,cyc,anti,anti,cyc,anti,anti,True,False,9.596090024981972,0.024688188020789426,15.34113193989403,6.2489964775364095,17.963112579719283,16.620915477273673,2.621980639825253
17,3,1,exclusive_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,False,9.596127594276458,0.010534247939087749,14.94584857097951,3.194584625028342,16.10739430653839,16.620980549200528,1.161545735558878
15,4,5,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,anti,cyc,anti,anti,True,False,9.596260121583736,7.105427357601002e-15,14.929152228939637,2.206980180279008,16.100472614500013,16.621210093230122,1.1713203855603762
16,4,5,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,anti,cyc,anti,anti,True,False,9.596260121583736,7.105427357601002e-15,16.100472614500003,2.206980180279008,14.929152228939646,16.621210093230122,1.1713203855603567
6,4,9,exclusive_150,K_b1-b2,M_b1+b2,K_-b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,False,True,9.596478658121313,0.062184310470236426,15.716481738344713,6.649547405865493,15.402451332458034,16.621588609616516,0.31403040588667963
3,5,8,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,anti,cyc,anti,cyc,cyc,anti,anti,True,True,9.596705307387635,1.0658141036401503e-14,15.32107709529755,6.995251343193384,18.07538748821205,16.621981177661286,2.754310392914501
4,5,8,duplicated_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,anti,cyc,anti,cyc,cyc,anti,anti,True,True,9.596705307387635,1.0658141036401503e-14,18.07538748821204,6.995251343193384,15.321077095297557,16.621981177661286,2.7543103929144834
15,2,3,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,cyc,cyc,anti,anti,True,False,9.598175528194297,7.105427357601002e-15,15.096781744880413,3.6959723853359674,15.680196350378075,16.624527674796767,0.5834146054976621
16,2,3,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,anti,anti,True,False,9.598175528194297,7.105427357601002e-15,15.680196350378067,3.6959723853359674,15.09678174488042,16.624527674796767,0.5834146054976461
18,4,15,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,cyc,cyc,cyc,cyc,cyc,anti,False,True,9.599754651740902,0.018167132689299592,16.07904333637678,5.586760381989647,15.061524321620718,16.627262797010914,1.017519014756063
13,3,1,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,False,9.599950538064997,0.010534247939087749,14.920102657477143,3.303522051961416,16.10739430653839,16.627602082076756,1.1872916490612457
1,5,5,exclusive_150,K_-2b1-b2,M_b2,K_2b1+b2,cyc,anti,cyc,anti,anti,cyc,anti,anti,True,False,9.60042380789893,0.025439476684681495,18.006478177259666,6.178537420980696,15.376533855192912,16.628421809474816,2.6299443220667538
19,3,8,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,True,9.601564999411423,7.105427357601002e-15,14.973843583385262,4.232415879115923,15.72181281584606,16.63039841115562,0.7479692324607985
20,3,8,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,True,9.601564999411423,7.105427357601002e-15,15.72181281584605,4.232415879115923,14.97384358338527,16.63039841115562,0.7479692324607807
16,2,16,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,9.602106203216815,7.105427357601002e-15,15.810423833676385,7.415480711660433,16.535856945676823,16.63133580364381,0.725433112000438
15,2,16,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,True,False,9.602106203216815,7.105427357601002e-15,16.535856945676812,7.415480711660433,15.810423833676392,16.63133580364381,0.7254331120004203
14,4,5,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,anti,cyc,anti,anti,True,False,9.603176614327214,0.0171665481363803,16.176281090231726,2.244565771972045,14.925334659844166,16.633189810072007,1.2509464303875593
15,4,4,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,anti,cyc,anti,anti,False,False,9.603342430861833,1.7763568394002505e-14,14.929220796600815,1.7262382342102824,16.2165897268282,16.633477012734705,1.2873689302273856
16,4,4,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,anti,cyc,anti,anti,False,False,9.603342430861833,1.7763568394002505e-14,16.21658972682819,1.7262382342102824,14.929220796600822,16.633477012734705,1.2873689302273679
18,3,8,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,True,True,9.60361687758741,0.05208008483946358,15.790080389406725,4.27216113877162,14.942431790064173,16.63395236840737,0.847648599342552
18,3,1,exclusive_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,False,9.603657648274865,0.04319524717488932,16.044632062310992,3.2776341594514706,14.93138250561253,16.634022985309507,1.1132495566984613
19,3,1,duplicated_150,K_2b1+b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,False,9.60371884034205,7.105427357601002e-15,14.970611110656861,3.2473972363266195,15.979922370350277,16.63412897307889,1.0093112596934155
20,3,1,duplicated_150,K_-b1-2b2,M_b2,K_2b1+b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,False,9.60371884034205,7.105427357601002e-15,15.979922370350266,3.2473972363266195,14.970611110656868,16.63412897307889,1.0093112596933977
14,4,12,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,True,9.603837635258538,0.011578195357024867,16.116933331104896,7.293544851782823,15.88561376386988,16.634334731909927,0.23131956723501546
13,4,12,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,True,9.60452643781748,0.04476654882670772,15.872485930179478,7.3322723072846285,16.095202556633993,16.6355277729384,0.22271662645451507
13,4,13,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,cyc,cyc,cyc,anti,False,False,9.604697407405816,0.005943426676516594,14.928000527477225,5.067651976105298,16.357662516170034,16.635823900951948,1.4296619886928088
14,3,1,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,False,9.605969658044957,0.042016090594096056,16.044632062310992,3.2776341594514706,14.924223580452294,16.6380275036989,1.1204084818586981
15,3,1,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,False,9.607984068250401,7.105427357601002e-15,14.929327294117222,3.2473972363266195,15.979922370350277,16.641516564522014,1.050595076233055
16,3,1,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,anti,cyc,cyc,cyc,anti,anti,False,False,9.607984068250403,7.105427357601002e-15,15.979922370350266,3.2473972363266195,14.92932729411723,16.641516564522014,1.0505950762330354
14,2,12,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,True,True,9.609071787334257,0.011208350511168419,15.844680536416321,7.286299167804902,16.545379426040704,16.643400549239615,0.7006988896243822
14,4,4,exclusive_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,anti,cyc,anti,anti,False,False,9.610132514739547,0.014629365190227617,16.293653029358126,1.7599204195381437,14.92556415135196,16.64523778299856,1.3680888780061657
13,2,12,exclusive_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,anti,cyc,cyc,anti,cyc,True,True,9.612163700510635,0.06238475910979702,16.52910841070448,7.327498648138396,15.843674471366667,16.64875589995369,0.6854339393378144
15,4,12,duplicated_150,K_-2b1-b2,M_b2,K_-b1-2b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,True,9.613667062864655,7.105427357601002e-15,15.879394809595054,7.294487529201205,16.10046934769955,16.65135979993304,0.22107453810449762
16,4,12,duplicated_150,K_-b1-2b2,M_b2,K_-2b1-b2,cyc,cyc,cyc,cyc,cyc,cyc,anti,cyc,True,True,9.613667062864655,7.105427357601002e-15,16.100469347699544,7.294487529201205,15.879394809595064,16.651359799933044,0.22107453810447986
3,5,5,duplicated_150,K_2b1+b2,M_b2,K_-2b1-b2,cyc,anti,cyc,anti,anti,cyc,anti,anti,True,False,9.615286955874662,7.105427357601002e-15,15.399084043946555,6.235382178655852,18.07538750340095,16.6541655369292,2.6763034594543953
